YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201705,115701,695300,1,.5,"E","ALGONA",43.07,-94.22,434200,9413200
201705,115701,695301,1,.5,"W","LELAND",43.33,-93.64,4319800,9338400
201705,115701,695303,1,.86,"NW","CLARION ARPT",42.74,-93.76,4244400,9345600
201705,115701,695304,1,1.72,"SW","ERICSON",42,-93.82,4200,9349200
201705,115701,695305,1,1.71,"SW","BELMOND",42.83,-93.62,4249800,9337200
201705,115701,695306,1,1.01,"E","GARNER",43.1,-93.6,436000,9336000
201705,115701,695307,1,0,"N","MASON CITY",43.15,-93.2,439000,9312000
201705,115701,695309,1,0,"N","MASON CITY",43.15,-93.2,439000,9312000
201705,115701,695310,1,.51,"W","ZEARING",42.17,-93.31,4210200,9318600
201705,115701,695311,1,.5,"E","GRAFTON",43.33,-93.06,4319800,933600
201705,115701,695312,1,0,"N","BEDFORD",40.67,-94.72,4040200,9443200
201705,115701,695313,1,.52,"W","BEWBERN",41.23,-93.24,4113800,9314400
201705,115701,695314,1,0,"N","KNOXVILLE",41.32,-93.1,4119200,936000
201705,115701,695316,1,.86,"SW","POCAHONTAS MUNI ARPT",42.74,-94.66,4244400,9439600
201705,115701,695917,1,1.94,"NNW","ROBERTS",42.4463,-94.1836,4226778,9411016
201705,115701,698041,1,.91,"NNW","KNIERIM",42.461,-94.4598,4227660,9427588
201705,115701,698042,1,.52,"S","BADGER",42.6125,-94.1484,4236750,948904
201705,115701,699714,1,.67,"ENE","CARROLL",42.0752,-94.869,424512,9452140
201705,115701,699920,1,.86,"SW","ALGONA",43.06,-94.24,433600,9414400
201705,115701,699920,2,.98,"SSE","WHITTEMORE",43.0564,-94.4146,433384,9424876
201705,115708,695366,1,1.03,"S","WAYNESBORO",38.0552,-78.8781,383312,7852686
201705,115708,695366,2,1.76,"SW","WAYNESBORO",38.0492,-78.8987,382952,7853922
201705,115708,695366,3,1.31,"NNW","WAYNESBORO",38.0879,-78.8884,385274,7853304
201705,115708,695366,4,2.61,"NNW","WAYNESBORO",38.1054,-78.8968,386324,7853808
201705,115708,695366,5,2.69,"NNE","WAYNESBORO",38.1062,-78.8619,386372,7851714
201705,115708,695366,6,.86,"NE","WAYNESBORO",38.08,-78.8705,384800,7852230
201705,115708,695373,1,1.77,"ESE","LOCUST DALE",38.32,-78.1,3819200,786000
201705,115708,695373,2,2.13,"ESE","LOCUST DALE",38.3191,-78.0932,3819146,785592
201705,115708,695373,3,2.17,"E","LOCUST DALE",38.3258,-78.0904,3819548,785424
201705,115708,695373,4,2.66,"E","LOCUST DALE",38.3271,-78.0811,3819626,784866
201705,115708,695373,5,2.43,"E","LOCUST DALE",38.332,-78.0852,3819920,785112
201705,115708,695373,6,2.27,"ENE","LOCUST DALE",38.339,-78.0896,3820340,785376
201705,115708,695373,7,1.94,"ENE","LOCUST DALE",38.3449,-78.0998,3820694,785988
201705,115708,695374,1,.69,"N","RIXEYVILLE",38.59,-77.97,3835400,7758200
201705,115708,695374,2,.68,"NNE","RIXEYVILLE",38.5894,-77.9659,3835364,7757954
201705,115708,695374,3,.97,"NNE","RIXEYVILLE",38.5923,-77.9615,3835538,7757690
201705,115708,695374,4,1.19,"NNE","RIXEYVILLE",38.5968,-77.9653,3835808,7757918
201705,115708,695374,5,1.31,"N","RIXEYVILLE",38.5989,-77.9689,3835934,7758134
201705,115708,695374,6,1.33,"NNW","RIXEYVILLE",38.5988,-77.9754,3835928,7758524
201705,115708,695374,7,1.15,"ESE","MONUMENT MILLS",38.596,-77.9792,3835760,7758752
201705,115708,695374,8,.83,"NW","RIXEYVILLE",38.5899,-77.9788,3835394,7758728
201705,115708,695375,1,.5,"SE","STAGE BRIDGE",37.8249,-78.7737,3749494,7846422
201705,115708,695375,2,.68,"S","STAGE BRIDGE",37.8202,-78.7811,3749212,7846866
201705,115708,695375,3,.87,"WSW","STAGE BRIDGE",37.8248,-78.7946,3749488,7847676
201705,115708,695375,4,.87,"W","STAGE BRIDGE",37.8318,-78.7958,3749908,7847748
201705,115708,695375,5,1.22,"NW","STAGE BRIDGE",37.8433,-78.7946,3750598,7847676
201705,115708,695375,6,.77,"NNW","STAGE BRIDGE",37.8399,-78.7864,3750394,7847184
201705,115708,695376,1,.54,"W","REMINGTON",38.53,-77.81,3831800,7748600
201705,115708,695376,2,.32,"NW","REMINGTON",38.5327,-77.8049,3831962,7748294
201705,115708,695376,3,.02,"NE","REMINGTON",38.5302,-77.7997,3831812,7747982
201705,115708,695376,4,.65,"SW","REMINGTON",38.5232,-77.8082,3831392,7748492
201705,115708,695376,5,.66,"W","REMINGTON",38.5288,-77.812,3831728,7748720
201705,115708,695661,1,1.78,"SE","PINEY RIVER",37.7021,-78.9967,3742126,7859802
201705,115708,695661,2,1.75,"SE","PINEY RIVER",37.702,-78.9974,3742120,7859844
201705,115708,695661,3,1.67,"SE","PINEY RIVER",37.704,-78.9972,3742240,7859832
201705,115708,695661,4,1.35,"SE","PINEY RIVER",37.709,-78.9996,3742540,7859976
201705,115708,695661,5,1.41,"ESE","PINEY RIVER",37.7094,-78.9979,3742564,7859874
201705,115708,695661,6,1.65,"SE","PINEY RIVER",37.7062,-78.9952,3742372,7859712
201705,115708,695661,7,1.77,"SE","PINEY RIVER",37.7043,-78.9945,3742258,7859670
201705,115708,695662,1,2.43,"NNW","STANDARDSVILLE",38.3329,-78.4461,3819974,7826766
201705,115708,695662,2,2.42,"NNW","STANDARDSVILLE",38.3324,-78.4469,3819944,7826814
201705,115708,695662,3,2.45,"NNW","STANDARDSVILLE",38.3328,-78.4474,3819968,7826844
201705,115708,695662,4,2.47,"NNW","STANDARDSVILLE",38.3333,-78.4469,3819998,7826814
201705,115708,695663,1,.74,"E","GEER",38.2987,-78.4865,3817922,7829190
201705,115708,695663,2,.78,"E","GEER",38.3002,-78.4856,3818012,7829136
201705,115708,695663,3,.41,"E","GEER",38.3004,-78.4925,3818024,7829550
201705,115708,695663,4,.43,"ESE","GEER",38.2988,-78.4923,3817928,7829538
201705,115708,695664,1,1.28,"ESE","WASHINGTON",38.71,-78.15,3842600,789000
201705,115708,695664,2,1.44,"SE","WASHINGTON",38.7068,-78.1495,3842408,788970
201705,115708,695664,3,1.67,"SE","WASHINGTON",38.7022,-78.1491,3842132,788946
201705,115708,695664,4,1.51,"SE","WASHINGTON",38.7025,-78.1532,3842150,789192
201705,115708,695664,5,1.18,"SE","WASHINGTON",38.71,-78.1522,3842600,789132
201705,115708,695665,1,.69,"N","WASHINGTON",38.73,-78.17,3843800,7810200
201705,115708,695665,2,.53,"ENE","WASHINGTON",38.723,-78.1609,3843380,789654
201705,115708,695665,3,.4,"E","WASHINGTON",38.721,-78.1627,3843260,789762
201705,115708,695665,4,.44,"N","WASHINGTON",38.7263,-78.1716,3843578,7810296
201705,115708,695665,5,.98,"NW","WASHINGTON",38.7305,-78.1821,3843830,7810926
201705,115708,695665,6,1.35,"NW","WASHINGTON",38.7325,-78.1892,3843950,7811352
201705,116144,701573,1,.58,"NNW","TULSA R L JONES ARPT",36.0375,-95.9849,362250,9559094
201705,116144,701574,1,5.96,"NNE","SAND SPGS",36.23,-96.08,3613800,964800
201705,116144,701576,1,1.96,"W","ALSUMA",36.1046,-95.9046,366276,9554276
201705,116144,701577,1,2.84,"NW","DAWSON",36.1967,-95.9388,3611802,9556328
201705,116144,701578,1,4,"NE","PRYOR",36.3409,-95.2692,3620454,9516152
201705,116144,701579,1,.62,"SSW","TURLEY",36.2422,-95.9753,3614532,9558518
201705,116144,701580,1,0,"N","SCIPIO",35.05,-95.97,353000,9558200
201705,116144,701582,1,.69,"NNE","BREWER",34.8287,-95.8441,3449722,9550646
201705,116144,701583,1,2.31,"SSW","WYNONA",36.5181,-96.3422,3631086,9620532
201705,116144,701584,1,.6,"WNW","HANNA",35.2042,-95.8893,3512252,9553358
201705,116144,701585,1,.53,"WSW","OOLOGAH",36.4466,-95.7087,3626796,9542522
201705,116144,701586,1,1.57,"SW","ONAPA",35.3812,-95.5657,3522872,9533942
201705,116144,701587,1,2.1,"W","EUFAULA MUNI ARPT",35.3032,-95.6571,3518192,9539426
201705,116144,701588,1,1.82,"SSW","ULAN",35.0942,-95.8869,355652,9553214
201705,116144,701589,1,.71,"SW","BIXBY",35.9418,-95.8877,3556508,9553262
201705,116144,701591,1,.55,"ESE","JAMESVILLE",35.748,-95.6405,3544880,9538430
201705,116144,701593,1,.47,"SSE","BRAGGS",35.6634,-95.1983,3539804,9511898
201705,116144,701595,1,2.39,"N","STANDING ROCK",35.7843,-94.9255,3547058,9455530
201705,116144,701597,1,1,"NE","ELDON",35.9402,-94.8174,3556412,9449044
201705,116144,701598,1,0,"N","MC CURTAIN",35.15,-94.97,359000,9458200
201705,116144,701600,1,1,"NNE","LEACH",36.2134,-94.9131,3612804,9454786
201705,116144,701601,1,.69,"S","MOSELEY",36.19,-94.63,3611400,9437800
201705,116144,701602,1,0,"N","MC CURTAIN",35.15,-94.97,359000,9458200
201705,116144,701902,1,6,"SE","PRYOR",36.2386,-95.2438,3614316,9514628
201705,116144,701903,1,3,"E","PRYOR",36.3,-95.2661,3618000,9515966
201705,116144,701904,1,1.44,"SSE","LA BARGE",35.9597,-95.3742,3557582,9522452
201705,116144,701905,1,1.52,"S","LA BARGE",35.958,-95.3797,3557480,9522782
201705,116144,701907,1,1.51,"S","TURLEY",36.2282,-95.9689,3613692,9558134
201705,116144,701909,1,2,"S","KIEFER",35.9211,-96.07,3555266,964200
201705,116144,701909,2,1.71,"W","MOUNDS ARPT",35.921,-96.0606,3555260,963636
201705,116144,701909,3,1.66,"W","MOUNDS ARPT",35.9164,-96.0593,3554984,963558
201705,116144,701909,4,2.24,"W","MOUNDS ARPT",35.9145,-96.0694,3554870,964164
201705,116144,701910,1,3.48,"SE","JENKS",35.9884,-95.9215,3559304,9555290
201705,116144,701911,1,3,"N","CLAREMORE",36.3634,-95.6,3621804,9536000
201705,116144,701912,1,.63,"NE","CHOUTEAU",36.1869,-95.3427,3611214,9520562
201705,116144,701913,1,5,"W","PRYOR",36.3,-95.4098,3618000,9524588
201705,116144,701914,1,6,"W","HULBERT",35.93,-95.2572,3555800,9515432
201705,116144,701915,1,.89,"WNW","OKMULGEE",35.6346,-95.9849,3538076,9559094
201705,116144,701915,2,1.86,"E","OKMULGEE",35.633,-95.937,3537980,9556220
201705,116144,701915,3,2.48,"SE","OKMULGEE",35.6065,-95.9366,3536390,9556196
201705,116144,701915,4,1.85,"SW","OKMULGEE",35.609,-95.9905,3536540,9559430
201705,116144,701916,1,0,"N","BEGGS",35.73,-96.07,3543800,964200
201705,116144,701916,2,.99,"NNW","BEGGS",35.744,-96.0736,3544640,964416
201705,116144,701916,3,2.56,"NNW","PRESTON",35.7515,-96.0039,3545090,96234
201705,116144,701916,4,1.63,"NW","PRESTON",35.7373,-95.9998,3544238,9559988
201705,116144,701917,1,1.13,"SSW","LA BARGE",35.9658,-95.3901,3557948,9523406
201705,116144,701917,2,1.57,"SE","LA BARGE",35.9647,-95.3592,3557882,9521552
201705,116144,701917,3,2.38,"SW","WAGONER AIRSTRIP",35.9444,-95.3583,3556664,9521498
201705,116144,701917,4,2.39,"SSW","LA BARGE",35.9472,-95.3935,3556832,9523610
201705,116144,701918,1,2.67,"NNW","CHECOTAH",35.4657,-95.5381,3527942,9532286
201705,116144,701918,2,3.4,"NNW","CHECOTAH",35.4781,-95.5322,3528686,9531932
201705,116144,701918,3,2.96,"SSW","RENTIESVILLE",35.4784,-95.5127,3528704,9530762
201705,116144,701918,4,2.4,"N","CHECOTAH",35.4642,-95.512,3527852,9530720
201705,116144,701919,1,1.09,"SSW","OKMULGEE",35.6148,-95.9756,3536888,9558536
201705,116144,701919,2,.9,"N","OKMULGEE",35.6428,-95.973,3538568,9558380
201705,116144,701919,3,2.12,"SSE","OKMULGEE ARPT",35.6419,-95.9349,3538514,9556094
201705,116144,701919,4,2.18,"ESE","OKMULGEE",35.6165,-95.9349,3536990,9556094
201705,116144,701920,1,1.16,"SE","TAHLEQUAH ARPT",35.9063,-94.988,3554378,9459280
201705,116144,701920,2,.97,"NNW","TAHLEQUAH",35.9337,-94.9742,3556022,9458452
201705,116144,701920,3,1.61,"NE","TAHLEQUAH",35.9366,-94.9499,3556196,9456994
201705,116144,701920,4,1.13,"SSE","TAHLEQUAH",35.9054,-94.9609,3554324,9457654
201705,116144,701921,1,.48,"NNW","MORRIS",35.6066,-95.8525,3536396,9551150
201705,116144,701921,2,.87,"N","MORRIS",35.6124,-95.8529,3536744,9551174
201705,116144,701921,3,1.11,"NE","MORRIS",35.6118,-95.8366,3536708,9550196
201705,116144,701921,4,.89,"ENE","MORRIS",35.6068,-95.8366,3536408,9550196
201705,116144,701922,1,.63,"NW","LOCUST GROVE",36.2052,-95.1793,3612312,9510758
201705,116144,701922,2,1.94,"ENE","LOCUST GROVE",36.2082,-95.1367,3612492,958202
201705,116144,701922,3,1.8,"ESE","LOCUST GROVE",36.1897,-95.1404,3611382,958424
201705,116144,701922,4,1.1,"SW","LOCUST GROVE",36.1878,-95.1826,3611268,9510956
201705,116144,701923,1,1,"SW","PRESTON",35.709,-95.9916,3542540,9559496
201705,116144,701923,2,2.27,"NW","BEGGS",35.7564,-96.0941,3545384,965646
201705,116144,701923,3,3,"NW","BALD HILL",35.7654,-95.8609,3545924,9551654
201705,116144,701923,4,1.15,"SSE","BALD HILL",35.7141,-95.8239,3542846,9549434
201705,116144,701924,1,3.81,"WSW","BLACKGUM",35.6035,-95.0648,3536210,953888
201705,116144,701924,2,3.75,"W","BLACKGUM",35.6097,-95.0656,3536582,953936
201705,116144,701924,3,4.38,"W","BLACKGUM",35.6126,-95.0775,3536756,954650
201705,116144,701924,4,4.17,"WSW","BLACKGUM",35.6036,-95.0714,3536216,954284
201705,116144,701925,1,0,"N","KREBS",34.92,-95.72,3455200,9543200
201705,116144,701925,2,.96,"NE","KREBS",34.9289,-95.707,3455734,9542420
201705,116144,701925,3,1.18,"N","KREBS",34.9369,-95.7172,3456214,9543032
201705,116144,701925,4,.63,"NW","KREBS",34.9253,-95.7291,3455518,9543746
201705,116144,701926,1,0,"N","SAPULPA",36,-96.1,3600,966000
201705,116144,701926,2,1.85,"W","SAPULPA",35.9987,-96.1331,3559922,967986
201705,116144,701926,3,1.84,"WSW","SAPULPA",35.9922,-96.1315,3559532,967890
201705,116144,701926,4,.35,"S","SAPULPA",35.9949,-96.1004,3559694,966024
201705,116144,702219,1,1.96,"N","BEARDEN",35.3783,-96.378,3522698,9622680
201705,116144,702219,2,3.22,"N","BEARDEN",35.3966,-96.3781,3523796,9622686
201705,116144,702219,3,3.43,"NNE","BEARDEN",35.3967,-96.3593,3523802,9621558
201705,116144,702219,4,1.87,"NNE","BEARDEN",35.3735,-96.3634,3522410,9621804
201705,116144,702221,1,5,"SW","OKEMAH",35.3788,-96.3628,3522728,9621768
201705,116144,702221,2,1.99,"N","BEARDEN",35.3787,-96.3771,3522722,9622626
201705,116144,702221,3,2.55,"N","BEARDEN",35.3868,-96.3767,3523208,9622602
201705,116144,702221,4,2.7,"NNE","BEARDEN",35.3874,-96.3661,3523244,9621966
201705,116144,702224,1,.97,"WSW","DOW",34.8627,-95.5947,3451762,9535682
201705,116144,702224,2,.62,"WSW","BOND",34.8151,-95.6591,3448906,9539546
201705,116144,702224,3,.87,"SSW","BOND",34.8079,-95.6541,3448474,9539246
201705,116144,702224,4,.78,"W","HAILEYVILLE",34.8514,-95.5836,3451084,9535016
201705,116144,702225,1,5,"WNW","MC ALESTER",34.9577,-95.8516,3457462,9551096
201705,116144,702225,2,4.29,"W","NORTH MC ALESTER",34.9441,-95.8454,3456646,9550724
201705,116144,702225,3,4.79,"W","NORTH MC ALESTER",34.9443,-95.8543,3456658,9551258
201705,116144,702225,4,5.02,"W","NORTH MC ALESTER",34.9567,-95.8582,3457402,9551492
201705,116144,702227,1,2.57,"ENE","HECTOR",35.8389,-95.8755,3550334,9552530
201705,116144,702227,2,2.81,"ESE","HECTOR",35.8156,-95.8731,3548936,9552386
201705,116144,702227,3,4.23,"WSW","HECTOR",35.81,-95.9914,3548600,9559484
201705,116144,702227,4,4.82,"W","HECTOR",35.8395,-96.0053,3550370,96318
201705,116144,703481,1,2.43,"N","ASHLAND",34.8051,-96.0686,3448306,964116
201705,116144,703481,2,2.45,"E","CELESTINE",34.827,-95.9269,3449620,9555614
201705,116144,703482,1,3.19,"ENE","CELESTINE",34.8403,-95.9151,3450418,9554906
201705,116144,703482,2,.98,"NNW","SAVANNA",34.8439,-95.8338,3450634,9550028
201705,116144,703483,1,2.13,"NNW","BOWER",35.2461,-95.95,3514766,9557000
201705,116144,703483,2,2.87,"N","VIVIAN",35.3211,-95.7272,3519266,9543632
201705,116144,703484,1,1.52,"WSW","STIDHAM",35.3578,-95.7225,3521468,9543350
201705,116144,703484,2,1.54,"N","FAME",35.3922,-95.6532,3523532,9539192
201705,116144,703485,1,.66,"NW","FAME",35.3761,-95.6591,3522566,9539546
201705,116144,703485,2,1.71,"N","EUFAULA ARPK",35.4047,-95.6012,3524282,9536072
201705,116144,703486,1,2.21,"NNW","ASHLAND",34.7992,-96.086,3447952,965160
201705,116144,703487,1,2.74,"WNW","BOWER",35.2317,-95.9764,3513902,9558584
201705,116144,703488,1,4.92,"W","RAIFORD",35.2791,-95.8665,3516746,9551990
201705,116144,703489,1,2.11,"S","STIDHAM",35.3395,-95.6985,3520370,9541910
201705,116691,701721,3,.25,"ENE","EVANS FALLS",41.4719,-76.016,4128314,76960
201705,116691,701721,4,.96,"WNW","VERNON",41.4551,-75.9873,4127306,7559238
201705,116695,701759,1,25,"SSW","AGATE",42.0857,-103.9771,425142,10358626
201705,116695,701760,1,10,"W","KIMBALL",41.23,-103.8524,4113800,10351144
201705,116696,701761,1,10,"NNE","CHADRON",42.9637,-102.9244,4257822,10255464
201705,116697,701762,1,3.96,"NNE","THREE LAKES ARPT",45.85,-89.06,4551000,893600
201705,116700,701763,1,1.08,"NW","ST FRANCIS",39.7813,-101.814,3946878,10148840
201705,116700,701765,1,1.18,"E","ST FRANCIS",39.7703,-101.7778,3946218,10146668
201705,116700,701766,1,.53,"E","GOODLAND",39.35,-101.71,3921000,10142600
201705,116700,701767,1,3.05,"N","GOODLAND ARPT",39.4137,-101.708,3924822,10142480
201705,116700,701768,1,3.21,"SE","GOODLAND",39.3215,-101.6725,3919290,10140350
201705,116700,701770,1,12.32,"SSE","EDSON",39.1639,-101.4663,399834,10127978
201705,116700,701772,1,5.6,"NW","MC ALLASTER",39.0652,-101.4622,393912,10127732
201705,116700,701978,1,.53,"NNE","GOODLAND",39.3571,-101.7161,3921426,10142966
201705,116700,701979,1,.41,"ESE","GOODLAND ARPT",39.3673,-101.6932,3922038,10141592
201705,116700,701980,1,.98,"WNW","CARUSO",39.3353,-101.7969,3920118,10147814
201705,116700,701981,1,.41,"ESE","GOODLAND ARPT",39.3673,-101.6932,3922038,10141592
201705,116700,701982,1,.41,"ESE","GOODLAND ARPT",39.3673,-101.6932,3922038,10141592
201705,116700,701983,1,.41,"ESE","GOODLAND ARPT",39.3673,-101.6932,3922038,10141592
201705,116700,701984,1,.41,"ESE","GOODLAND ARPT",39.3673,-101.6932,3922038,10141592
201705,116700,701985,1,.26,"S","GOODLAND ARPT",39.3663,-101.7007,3921978,10142042
201705,116700,701986,1,6.55,"SSW","EDSON",39.2422,-101.5961,3914532,10135766
201705,116700,701987,1,3.1,"WSW","EDSON",39.3156,-101.6049,3918936,10136294
201705,116700,701988,1,3.05,"N","GOODLAND ARPT",39.4138,-101.7081,3924828,10142486
201705,116700,701988,2,3.05,"N","GOODLAND ARPT",39.4138,-101.7079,3924828,10142474
201705,116700,701988,3,3.05,"N","GOODLAND ARPT",39.4137,-101.7079,3924822,10142474
201705,116700,701988,4,3.05,"N","GOODLAND ARPT",39.4136,-101.7081,3924816,10142486
201705,116700,702042,1,12.18,"SSE","ST FRANCIS ARPT",39.5868,-101.7135,3935208,10142810
201705,116700,702042,2,12.18,"SSE","ST FRANCIS ARPT",39.5868,-101.7132,3935208,10142792
201705,116700,702042,3,12.22,"SSE","ST FRANCIS ARPT",39.5862,-101.7132,3935172,10142792
201705,116700,702042,4,12.21,"SSE","ST FRANCIS ARPT",39.5863,-101.7134,3935178,10142804
201705,116700,702045,1,12.54,"SSE","ST FRANCIS ARPT",39.5876,-101.6946,3935256,10141676
201705,116700,702045,2,12.45,"SSE","ST FRANCIS ARPT",39.589,-101.6946,3935340,10141676
201705,116700,702045,3,12.45,"SSE","ST FRANCIS ARPT",39.5891,-101.6944,3935346,10141664
201705,116700,702045,4,12.53,"SSE","ST FRANCIS ARPT",39.588,-101.6944,3935280,10141664
201705,116700,702048,1,11.91,"SW","BIRD CITY ARPT",39.5991,-101.6757,3935946,10140542
201705,116700,702048,2,11.91,"SW","BIRD CITY ARPT",39.5991,-101.6756,3935946,10140536
201705,116700,702048,3,11.93,"SW","BIRD CITY ARPT",39.5986,-101.6756,3935916,10140536
201705,116700,702048,4,11.94,"SW","BIRD CITY ARPT",39.5986,-101.6757,3935916,10140542
201705,116700,702055,1,10.64,"SSW","BIRD CITY ARPT",39.6006,-101.6383,3936036,10138298
201705,116700,702055,2,10.63,"SSW","BIRD CITY ARPT",39.6006,-101.6382,3936036,10138292
201705,116700,702055,3,10.64,"SSW","BIRD CITY ARPT",39.6004,-101.6382,3936024,10138292
201705,116700,702055,4,10.65,"SSW","BIRD CITY ARPT",39.6004,-101.6383,3936024,10138298
201705,116704,701775,1,8.67,"NW","(GUY)GUYMON MUNI ARP",36.75,-101.63,3645000,10137800
201705,116704,701776,1,10.81,"WNW","GOODWELL",36.66,-101.81,3639600,10148600
201705,116704,701777,1,6.22,"N","TEXHOMA",36.59,-101.78,3635400,10146800
201705,116704,701782,1,2.32,"ENE","HOOKER",36.88,-101.18,3652800,10110800
201705,116704,701784,1,3.59,"ENE","HOOKER",36.89,-101.16,3653400,1019600
201705,116704,701785,1,3.91,"SW","TYRONE",36.91,-101.12,3654600,1017200
201705,116704,701826,1,10.81,"WNW","GOODWELL",36.66,-101.81,3639600,10148600
201705,116704,701827,1,6.55,"NE","HOUGH",36.94,-101.49,3656400,10129400
201705,116704,701828,1,.69,"S","GOODWELL",36.59,-101.63,3635400,10137800
201705,116706,701787,1,8.9,"SW","DUMAS MUNI ARPT",35.75,-102.12,3545000,1027200
201705,116706,701788,1,12.38,"SSE","SUNRAY",35.85,-101.66,3551000,10139600
201705,116706,701789,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
201705,116706,701790,1,1.32,"WNW","DUMAS MUNI ARPT",35.86,-102.04,3551600,1022400
201705,116706,701791,1,7.58,"ENE","VALLE DE ORO",35.5,-101.99,3530000,10159400
201705,116706,701792,1,2.07,"N","FRITCH",35.66,-101.6,3539600,10136000
201705,116706,701793,1,5.05,"W","SANFORD",35.73,-101.57,3543800,10134200
201705,116706,701794,1,4.54,"W","SANFORD",35.72,-101.56,3543200,10133600
201705,116706,701795,1,0,"N","PANHANDLE",35.35,-101.38,3521000,10122800
201705,116706,701796,1,.89,"NE","MASTERSON",35.64,-101.96,3538400,10157600
201705,116706,701797,1,1.49,"SSE","FOUR WAY",35.66,-101.96,3539600,10157600
201705,116706,701798,1,.69,"N","CONWAY",35.21,-101.38,3512600,10122800
201705,116706,701799,1,1.32,"ENE","FOUR WAY",35.69,-101.95,3541400,10157000
201705,116706,701800,1,6.21,"E","FOUR WAY",35.69,-101.86,3541400,10151600
201705,116706,701801,1,8.05,"ESE","ETTER",35.98,-101.87,3558800,10152200
201705,116706,701802,1,3.44,"ENE","FOUR WAY",35.69,-101.91,3541400,10154600
201705,116706,701803,1,5.1,"E","FOUR WAY",35.69,-101.88,3541400,10152800
201705,116706,701804,1,6.21,"E","FOUR WAY",35.69,-101.86,3541400,10151600
201705,116706,701805,1,5.98,"WNW","LAKE MEREDITH",35.68,-101.77,3540800,10146200
201705,116706,701806,1,13.24,"N","LAKE MEREDITH",35.84,-101.64,3550400,10138400
201705,116706,701807,1,4.48,"W","STINNETT",35.82,-101.53,3549200,10131800
201705,116706,701808,1,10.01,"E","STRATFORD",36.42,-101.89,3625200,10153400
201705,116706,701809,1,7.84,"W","STINNETT",35.82,-101.59,3549200,10135400
201705,116706,701810,1,.56,"E","STINNETT",35.82,-101.44,3549200,10126400
201705,116706,701811,1,8.06,"WNW","STINNETT",35.87,-101.58,3552200,10134800
201705,116706,701812,1,4.48,"W","STINNETT",35.82,-101.53,3549200,10131800
201705,116706,701813,1,2.63,"WNW","STINNETT",35.84,-101.49,3550400,10129400
201705,116706,701814,1,6.15,"W","TEXHOMA",36.49,-101.81,3629400,10148600
201705,116706,701815,1,3.05,"SW","PRINGLE",35.92,-101.49,3555200,10129400
201705,116706,701816,1,.89,"SE","MORSE",36.06,-101.47,363600,10128200
201705,116706,701817,1,4.15,"N","STINNETT",35.88,-101.45,3552800,10127000
201705,116706,701818,1,5.7,"NE","PRINGLE",36.01,-101.38,36600,10122800
201705,116706,701819,1,15.32,"ENE","PRINGLE",36.02,-101.19,361200,10111400
201705,116706,701820,1,6.17,"E","SPEARMAN",36.19,-101.09,3611400,1015400
201705,116706,701821,1,7.93,"NNE","SPEARMAN",36.3,-101.13,3618000,1017800
201705,116706,701822,1,2.98,"SSW","FARNSWORTH",36.24,-100.99,3614400,10059400
201705,116706,701823,1,1.11,"W","PERRYTON",36.4,-100.82,3624000,10049200
201705,116706,701824,1,.69,"S","PERRYTON",36.39,-100.8,3623400,10048000
201705,116706,701825,1,.69,"N","PERRYTON",36.41,-100.8,3624600,10048000
201705,116712,701871,1,.88,"SE","BUCKINGHAM ARPT",37.61,-78.59,3736600,7835400
201705,116712,701871,2,4.07,"ENE","BUCKINGHAM ARPT",37.64,-78.53,3738400,7831800
201705,116712,701872,1,.79,"NW","PAMPLIN CITY",37.2772,-78.6911,3716632,7841466
201705,116712,701873,1,.93,"NE","BLAIRS",36.6892,-79.3677,3641352,7922062
201705,116712,701874,1,3.2,"WSW","DANVILLE",36.5664,-79.4397,3633984,7926382
201705,116712,701874,2,.52,"NNW","DANVILLE",36.5967,-79.3945,3635802,7923670
201705,116712,701875,1,1.54,"SSW","LAUREL GROVE",36.6598,-79.2315,3639588,7913890
201705,116712,701877,1,2.13,"W","SUTHERLIN",36.6194,-79.2384,3637164,7914304
201705,116712,701878,1,.96,"WNW","LENNIG",36.9076,-78.9146,3654456,7854876
201705,116712,701879,1,1.63,"ESE","MC KENDEE",36.8387,-78.9742,3650322,7858452
201705,116712,701879,2,2.77,"E","MC KENDEE",36.8427,-78.9507,3650562,7857042
201705,116712,701880,1,3.92,"E","RUSTBURG",37.2801,-79.0287,3716806,791722
201705,116712,701881,1,.78,"NNW","MOUNTAIN RD",36.7597,-78.987,3645582,7859220
201705,116713,701882,1,1.2,"ESE","LONE HICKORY",36.0607,-80.7019,363642,8042114
201705,116713,701882,2,1.13,"SW","MARTINS STORE",36.0697,-80.6857,364182,8041142
201705,116713,701883,1,.56,"E","EAST BEND",36.22,-80.51,3613200,8030600
201705,116713,701884,1,.69,"S","PRESTONVILLE",36.46,-80.12,3627600,807200
201705,116713,701885,1,2.33,"ENE","DILLARD",36.41,-80.06,3624600,803600
201705,116713,701886,1,.68,"W","MAYODAN",36.4197,-79.9822,3625182,7958932
201705,116713,701887,1,2.66,"SW","WALNUT COVE",36.27,-80.18,3616200,8010800
201705,116713,701888,1,1.51,"NNE","WENTWORTH",36.4204,-79.7603,3625224,7945618
201705,116713,701889,1,.86,"N","STACY",36.4422,-79.5771,3626532,7934626
